ds,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU28,AU45,E0,E1,E2,E3,E4,S,slope,rpe
331323.895,1.03986,0.17215,0.0,0.0,0.0,0.0,0.0,0.0,0.420347,0.0,0.130712,0.0477901,0.0,0.317209,0.214779,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1141032670043016
331323.923,0.0,0.0,0.0,0.0,0.0,1.38448,0.0,0.0,0.0,0.0,0.195588,1.15576,0.780671,0.590033,0.346708,0.0942784,0.0,0.0858556,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1150062889022978
331324.037,0.379822,0.0,0.0,0.721943,0.537645,0.0,0.55911,0.304318,0.741386,0.0,0.35085,0.0,0.0,0.0,0.95029,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1186828780596318
331324.065,1.99839,0.25003,1.24603,1.2799,0.0,0.891628,0.0,0.0,0.0,0.0684167,0.0,0.0,0.0,0.0,0.476588,0.0,0.0,0.0543743,-2,-2,-2,-2,-2,0,0.03225078208148291,1.119585899957628
331324.094,2.24466,0.478639,1.78132,0.927711,0.0,1.03582,0.728329,0.0,0.595599,0.0,0.235868,0.0,0.0,0.0,0.766248,0.0,0.0,0.0907881,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1205211726373603
331324.123,2.12253,0.0927221,1.64402,1.51976,0.0,1.18706,0.0,0.0,0.0,0.0,0.589674,0.0,0.0,0.0,0.916262,0.0,0.0,0.426401,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1214564453189697
331324.151,2.18459,0.355557,1.51214,0.0,0.0,1.79821,0.0,0.0,0.0,0.218016,0.0,0.0,0.781833,0.361469,0.366932,0.0,0.0,0.136961,-2,-2,-2,-2,-2,0,0.03225078208148291,1.122359467216966
331324.18,1.98943,0.376024,0.0,0.14897,0.0,1.64541,0.0,0.0,0.0,0.0,0.535243,0.0,0.0,0.0,0.0,0.0,0.0,0.20252,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1232947398966981
331324.294,0.195664,0.0,0.0,0.0,0.0,0.0,0.0,0.25687,0.0,0.0,0.0,0.0,0.0,0.0,0.118208,0.0,0.0,0.335486,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1269713290540322
331324.323,0.245895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100386,0.0,0.0,0.0361031,0.286087,0.0,0.0,0.367979,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1279066017337644
331324.351,1.01358,0.0,0.0,0.0,0.0,0.0,0.0,0.358104,0.0,0.0,0.0,0.0,0.0,0.11176,0.0,0.0,0.0,0.258081,-2,-2,-2,-2,-2,0,0.03225078208148291,1.128809623633638
331324.38,1.46006,0.0452002,0.0,0.0,0.0,0.0,0.0,0.12108,0.0,0.0,0.0927815,0.0,0.0,0.321827,0.0,0.0,0.0,0.518159,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1297448963133703
331324.437,1.02975,0.0,0.0,0.0,0.0,0.0,0.0,0.616945,0.0,0.0,0.0,0.0,0.0,0.0320632,0.0,0.0,0.0,0.473291,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1315831908910987
331324.465,0.482517,0.0,0.0,0.228661,0.0,0.0,0.0,0.0,0.0,0.0,0.388796,0.0,0.0,0.0,0.0,0.0,0.0,0.563917,-2,-2,-2,-2,-2,0,0.03225078208148291,1.132486212790972
331324.551,0.47392,0.0,0.0,0.416011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321629,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1352597800484328
331324.58,1.53681,0.0,0.0,0.556747,0.0,0.210409,0.11917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303079,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1361950527300422
331324.637,1.91426,0.0,0.0,0.0,0.0,0.960848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00570894,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1380333473077706
331324.665,1.84203,0.0,0.823417,0.0,0.0,1.83082,0.0,0.0,0.0,0.0,0.410528,0.0,0.0,0.0,0.125976,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1389363692057668
331324.694,2.50779,0.0,1.88518,0.0,0.0,1.3874,0.0,0.0,0.0,0.0,0.154747,0.0,0.0,0.0,0.016137,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1398716418873764
331324.723,2.21214,0.0,2.3136,0.0,0.0,2.02932,0.747959,0.0,0.257177,0.0,0.185259,0.0,0.0,0.117544,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1408069145671087
331324.837,1.27094,0.0,0.0,0.363416,0.240793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0562872,0.0,0.0,0.631585,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1444835037244427
331324.865,1.34833,0.326666,0.0,0.962437,0.0,0.392192,0.0,0.739668,0.562041,0.0,0.156605,0.0,0.0,0.0,0.321133,0.0,0.0,0.389346,-2,-2,-2,-2,-2,0,0.03225078208148291,1.145386525622439
331324.895,1.91548,0.268309,0.0,0.889873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3769,0.0,0.213787,0.0,0.0,0.419886,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1463540490857844
331324.923,2.01079,0.140115,0.0,0.494615,0.0,0.0,0.0,0.0,0.645505,0.0,0.0,0.0,0.807869,0.0,0.404412,0.0,0.0,0.542563,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1472570709837806
331324.951,2.342,0.157133,0.0,1.53828,0.0,0.333277,0.0,0.0,0.0,0.0,0.0,0.0,0.26969,0.0,0.0,0.0,0.0,0.088191,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1481600928817768
331324.98,1.86884,0.331149,0.0,1.85702,0.209156,0.089018,0.0,0.0,0.781793,0.0,0.0,0.0,0.0,0.42486,0.0,0.0,0.0,0.299132,-2,-2,-2,-2,-2,0,0.03225078208148291,1.149095365561509
331325.095,0.0,0.0,0.0,0.0,0.499925,0.0,0.391922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1528042055005792
331325.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04916,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1537072274004527
331325.151,0.0,0.0,0.0,1.49641,0.0,0.0,0.237889,0.0,0.0,0.0,0.0,0.755789,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.154610249298449
331325.18,0.0,0.0,0.0,0.0,0.0,0.0,0.646881,0.0,0.0,0.0,0.0,0.0,1.01178,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1555455219781812
